Draft_Year,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TD,Receive_Rec,Receive_Yds,Receive_TD,Solo,Int,Sk,College_Univ,College Stats,Prospect_Grade,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle
2018,2,39,CHI,James Daniels,C,20,2024.0,0,0,6,29.0,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Iowa,College Stats,6.7,6-3,306.0,,30.5,21.0,108.0,7.29,4.4
2018,2,40,DEN,Courtland Sutton,WR,22,2024.0,0,1,5,39.0,39.0,98.0,4.0,4.0,84.0,1.0,0.0,5.0,21.0,0.0,379.0,5340.0,32.0,5.0,,,SMU,College Stats,6.3,6-3,218.0,4.54,35.5,18.0,124.0,6.57,4.11
2018,2,41,TEN,Harold Landry,OLB,22,2024.0,0,1,5,40.0,40.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,2.0,50.5,Boston Col.,College Stats,6.7,6-3,252.0,4.64,36.0,24.0,119.0,6.88,4.19
2018,2,42,MIA,Mike Gesicki,TE,22,2024.0,0,0,2,26.0,19.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,3526.0,22.0,1.0,,,Penn St.,College Stats,6.4,6-5,247.0,4.54,41.5,22.0,129.0,6.76,4.1
2018,2,43,DET,Kerryon Johnson,RB,21,2021.0,0,0,1,11.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,283.0,1225.0,8.0,61.0,527.0,3.0,,,,Auburn,College Stats,6.3,5-11,213.0,,40.0,11.0,126.0,7.07,4.29
2018,2,44,SFO,Dante Pettis,WR,22,2024.0,0,0,0,10.0,5.0,58.0,2.0,2.0,32.0,0.0,0.0,3.0,35.0,0.0,83.0,1104.0,13.0,3.0,,,Washington,College Stats,6.2,6-0,186.0,,,,,,
2018,2,45,GNB,Josh Jackson,CB,22,2022.0,0,0,0,8.0,7.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,,,Iowa,College Stats,6.7,6-1,192.0,4.56,38.0,18.0,123.0,6.86,4.03
2018,2,46,KAN,Breeland Speaks,DE,22,2018.0,0,0,0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,1.5,Mississippi,College Stats,6.1,6-3,283.0,4.87,32.5,,110.0,7.63,4.65
2018,2,47,ARI,Christian Kirk,WR,21,2024.0,0,0,7,41.0,23.0,93.0,2.0,4.0,32.0,0.0,0.0,22.0,159.0,0.0,404.0,5176.0,29.0,1.0,,,Texas A&M,College Stats,6.3,5-10,201.0,4.47,35.5,20.0,115.0,7.09,4.45
2018,2,48,LAC,Uchenna Nwosu,OLB,21,2024.0,0,0,2,24.0,13.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,27.5,USC,College Stats,6.2,6-3,251.0,4.65,32.0,20.0,119.0,,
2018,2,49,PHI,Dallas Goedert,TE,23,2024.0,0,0,7,35.0,35.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,349.0,4085.0,24.0,5.0,,,South Dakota St.,,6.3,6-5,256.0,,,23.0,,,
2018,2,50,DAL,Connor Williams,T,21,2024.0,0,0,6,34.0,20.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Texas,College Stats,6.3,6-5,296.0,5.05,34.0,26.0,112.0,7.83,4.63
2018,2,51,CHI,Anthony Miller,WR,23,2024.0,0,0,2,12.0,12.0,52.0,1.0,1.0,8.0,0.0,0.0,9.0,37.0,0.0,141.0,1605.0,12.0,3.0,,,Memphis,College Stats,6.2,5-11,201.0,,,22.0,,,
2018,2,52,IND,Kemoko Turay,OLB,23,2022.0,0,0,0,5.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,12.0,Rutgers,College Stats,6.2,6-5,253.0,4.65,,,,,
2018,2,53,TAM,M.J. Stewart,CB,22,2024.0,0,0,0,7.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,162.0,2.0,1.0,North Carolina,College Stats,6.2,5-11,200.0,4.54,35.0,18.0,118.0,6.9,4.28
2018,2,55,CAR,Donte Jackson,CB,22,2024.0,0,0,7,29.0,24.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,19.0,1.0,LSU,College Stats,6.3,5-11,175.0,4.32,,7.0,124.0,,
2018,2,56,NWE,Duke Dawson,CB,21,2020.0,0,0,0,3.0,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,Florida,College Stats,6.2,5-10,208.0,4.46,,15.0,,,
2018,2,58,ATL,Isaiah Oliver,CB,21,2024.0,0,0,2,17.0,12.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,3.0,3.0,Colorado,College Stats,6.4,6-1,190.0,4.5,,,,,
2018,2,59,WAS,Derrius Guice,RB,21,2019.0,0,0,0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,42.0,245.0,2.0,7.0,79.0,1.0,,,,LSU,College Stats,6.7,5-10,224.0,4.49,31.5,15.0,,,
2018,2,60,PIT,James Washington,WR,22,2022.0,0,0,2,11.0,11.0,62.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,114.0,1629.0,11.0,1.0,,,Oklahoma St.,College Stats,6.2,5-11,213.0,4.54,34.5,14.0,120.0,7.11,4.32
2018,2,63,TAM,Carlton Davis,CB,21,2024.0,0,0,6,29.0,25.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,11.0,,Auburn,College Stats,6.7,6-1,203.0,4.53,34.0,16.0,124.0,,
2018,2,64,IND,Tyquan Lewis,DE,23,2024.0,0,0,0,12.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,15.0,Ohio St.,College Stat,6.1,6-3,265.0,,35.5,,122.0,,
2019,1,1,ARI,Kyler Murray,QB,22,2024.0,0,2,5,69.0,69.0,82.0,1864.0,2780.0,19498.0,115.0,57.0,503.0,3020.0,31.0,0.0,7.0,0.0,,,,Oklahoma,College Stats,6.8,5-10,207.0,,,,,,
2019,1,2,SFO,Nick Bosa,DE,21,2024.0,1,5,5,57.0,57.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,2.0,62.5,Ohio St.,College Stats,7.0,6-4,266.0,4.79,33.5,29.0,116.0,7.1,4.14
2019,1,3,NYJ,Quinnen Williams,DT,21,2024.0,1,3,6,51.0,51.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1.0,39.0,Alabama,College Stats,6.7,6-3,303.0,4.83,30.5,,112.0,,
2019,1,4,OAK,Clelin Ferrell,DE,22,2024.0,0,0,4,23.0,12.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,,17.0,Clemson,College Stats,6.7,6-4,264.0,,,25.0,,7.26,4.4
2019,1,5,TAM,Devin White,LB,21,2024.0,0,1,5,46.0,45.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,3.0,23.0,LSU,College Stats,6.7,6-0,237.0,4.42,39.5,22.0,118.0,7.07,4.17
2019,1,6,NYG,Daniel Jones,QB,22,2024.0,0,0,5,42.0,42.0,70.0,1437.0,2241.0,14582.0,70.0,47.0,399.0,2179.0,15.0,1.0,16.0,0.0,,,,Duke,College Stats,6.3,6-5,221.0,4.81,33.5,,120.0,7.0,4.41
2019,1,8,DET,T.J. Hockenson,TE,22,2024.0,0,2,3,30.0,16.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,382.0,4002.0,23.0,2.0,,,Iowa,College Stats,6.8,6-5,251.0,4.7,37.5,17.0,123.0,7.02,4.18
2019,1,9,BUF,Ed Oliver,DT,21,2024.0,0,0,5,42.0,42.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1.0,27.0,Houston,College Stats,6.8,6-2,287.0,,36.0,32.0,120.0,,
2019,1,11,CIN,Jonah Williams,G,21,2024.0,0,0,4,33.0,31.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Alabama,College Stats,6.7,6-4,302.0,5.12,28.0,23.0,100.0,8.01,4.79
2019,1,12,GNB,Rashan Gary,LB,21,2024.0,0,1,4,31.0,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,,39.0,Michigan,College Stats,6.8,6-4,277.0,4.58,38.0,26.0,120.0,7.26,4.29
2019,1,13,MIA,Christian Wilkins,DT,23,2024.0,0,0,5,35.0,34.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,215.0,1.0,22.5,Clemson,College Stats,6.7,6-3,315.0,5.04,29.5,28.0,107.0,,4.55
2019,1,14,ATL,Chris Lindstrom,G,22,2024.0,0,3,5,43.0,43.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Boston Col.,College Stats,6.3,6-4,308.0,4.91,30.5,25.0,117.0,7.61,4.54
2019,1,15,WAS,Dwayne Haskins,QB,22,2020.0,0,0,0,4.0,4.0,16.0,267.0,444.0,2804.0,12.0,14.0,40.0,147.0,1.0,0.0,0.0,0.0,,,,Ohio St.,College Stats,6.7,6-3,231.0,5.04,28.5,,,,
2019,1,16,CAR,Brian Burns,DE,21,2024.0,0,2,5,42.0,36.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,,54.5,Florida St.,College Stats,6.7,6-5,249.0,4.53,36.0,,129.0,7.01,
2019,1,17,NYG,Dexter Lawrence,DT,21,2024.0,0,3,5,50.0,50.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,,30.0,Clemson,College Stats,6.7,6-4,342.0,5.05,,36.0,,,
2019,1,18,MIN,Garrett Bradbury,C,24,2024.0,0,0,6,34.0,34.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0,,,North Carolina St.,College Stats,6.7,6-3,306.0,4.92,31.0,34.0,104.0,7.41,4.53
2019,1,20,DEN,Noah Fant,TE,21,2024.0,0,0,5,24.0,14.0,95.0,0.0,0.0,0.0,0.0,0.0,3.0,-12.0,0.0,300.0,3305.0,15.0,2.0,,,Iowa,College Stats,6.4,6-4,249.0,4.5,39.5,20.0,127.0,6.81,4.22
2019,1,22,PHI,Andre Dillard,T,23,2024.0,0,0,1,12.0,6.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Washington St.,College Stats,6.7,6-5,315.0,4.96,29.0,24.0,118.0,7.44,4.4
2019,1,23,HOU,Tytus Howard,T,23,2024.0,0,0,5,31.0,31.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Alabama St.,,6.3,6-5,322.0,5.05,29.5,21.0,103.0,8.34,4.87
2019,1,24,OAK,Josh Jacobs,RB,21,2024.0,1,3,6,51.0,39.0,90.0,0.0,0.0,0.0,0.0,0.0,1606.0,6874.0,61.0,233.0,1790.0,1.0,3.0,,,Alabama,College Stats,6.7,5-10,220.0,,,,,,
2019,1,25,BAL,Marquise Brown,WR,22,2024.0,0,0,4,34.0,24.0,74.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,322.0,3735.0,28.0,3.0,,,Oklahoma,College Stats,6.7,5-9,166.0,,,,,,
2019,1,26,WAS,Montez Sweat,DE,23,2024.0,0,1,5,42.0,28.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,47.0,Mississippi St.,College Stats,6.8,6-6,260.0,4.41,36.0,21.0,125.0,7.0,4.29
2019,1,27,OAK,Johnathan Abram,S,22,2024.0,0,0,2,13.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,5.0,,Mississippi St.,College Stats,6.7,5-11,205.0,4.45,,,116.0,,
2019,1,28,LAC,Jerry Tillery,DT,22,2024.0,0,0,2,24.0,14.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,,12.5,Notre Dame,College Stats,6.7,6-6,295.0,4.93,32.0,23.0,115.0,7.45,4.33
2019,1,29,SEA,L.J. Collier,DE,23,2024.0,0,0,2,16.0,10.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,6.5,TCU,College Stats,6.3,6-2,283.0,4.91,30.0,25.0,118.0,7.71,4.78
2019,1,30,NYG,Deandre Baker,CB,22,2021.0,0,0,1,6.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,1.0,Georgia,College Stats,6.4,5-11,193.0,4.52,,14.0,118.0,,
2019,1,31,ATL,Kaleb McGary,T,24,2024.0,0,0,6,39.0,39.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,,,,Washington,College Stats,6.3,6-7,317.0,5.05,33.5,23.0,111.0,7.66,4.58
2019,1,32,NWE,N'Keal Harry,WR,21,2023.0,0,0,1,7.0,6.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,0.0,64.0,714.0,5.0,,,,Arizona St.,College Stats,6.3,6-2,228.0,4.53,38.5,27.0,122.0,,
2019,2,33,ARI,Byron Murphy,CB,21,2024.0,0,1,5,33.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,14.0,3.0,Washington,College Stats,6.4,5-11,190.0,4.55,36.5,14.0,120.0,,
2019,2,34,IND,Rock Ya-Sin,CB,23,2024.0,0,0,1,15.0,11.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,2.0,,Temple,College Stats,6.3,6-0,192.0,4.51,39.5,18.0,120.0,7.31,4.31
2019,2,35,JAX,Jawaan Taylor,T,21,2024.0,0,0,6,38.0,25.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Florida,College Stats,6.8,6-5,312.0,,,24.0,,,
2019,2,36,SFO,Deebo Samuel,WR,23,2024.0,1,1,5,47.0,47.0,81.0,1.0,3.0,24.0,1.0,0.0,202.0,1143.0,20.0,334.0,4792.0,22.0,2.0,,,South Carolina,College Stats,6.4,5-11,214.0,4.48,39.0,15.0,122.0,7.03,4.14
2019,2,37,CAR,Greg Little,T,21,2022.0,0,0,0,8.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Mississippi,College Stats,6.3,6-5,310.0,5.33,25.0,,113.0,,4.74
2019,2,38,BUF,Cody Ford,T,22,2024.0,0,0,1,21.0,13.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Oklahoma,College Stats,6.7,6-4,329.0,5.21,28.5,19.0,104.0,8.27,4.87
2019,2,40,OAK,Trayvon Mullen,CB,21,2022.0,0,0,2,11.0,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,4.0,,Clemson,College Stats,6.3,6-1,199.0,4.46,34.5,,123.0,,
2019,2,41,DEN,Dalton Risner,T,24,2024.0,0,0,5,27.0,20.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Kansas St.,College Stats,6.7,6-5,312.0,5.3,28.5,23.0,110.0,7.69,4.52
2019,2,42,DEN,Drew Lock,QB,22,2024.0,0,0,1,14.0,12.0,36.0,576.0,967.0,6354.0,34.0,28.0,95.0,432.0,7.0,1.0,1.0,0.0,1.0,,,Missouri,College Stats,6.4,6-4,228.0,4.69,31.0,,112.0,7.03,4.12
2019,2,43,DET,Jahlani Tavai,LB,22,2024.0,0,0,4,31.0,7.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,4.0,5.5,Hawaii,College Stats,5.9,6-2,250.0,,,,,,
2019,2,44,GNB,Elgton Jenkins,C,23,2024.0,0,2,5,45.0,45.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Mississippi St.,College Stats,6.3,6-4,310.0,,28.0,29.0,109.0,7.77,4.62
2019,2,45,NWE,Joejuan Williams,CB,21,2023.0,0,0,0,3.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,Vanderbilt,College Stats,6.3,6-4,211.0,4.64,,17.0,,,
2019,2,46,CLE,Greedy Williams,CB,21,2022.0,0,0,1,8.0,8.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,,LSU,College Stats,6.7,6-2,185.0,4.37,,,,,
2019,2,47,SEA,Marquise Blair,S,22,2024.0,0,0,0,2.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,Utah,College Stats,6.2,6-1,195.0,4.48,35.0,,125.0,,
2019,2,48,NOR,Erik McCoy,C,22,2024.0,0,2,5,33.0,33.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Texas A&M,College Stats,6.7,6-4,303.0,4.89,31.0,29.0,107.0,8.28,4.62
2019,2,49,IND,Ben Banogu,LB,23,2022.0,0,0,0,4.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,2.5,TCU,College Stats,5.9,6-3,250.0,4.62,40.0,23.0,134.0,7.02,4.27
2019,2,51,TEN,A.J. Brown,WR,22,2024.0,0,3,6,66.0,26.0,90.0,0.0,2.0,0.0,0.0,0.0,5.0,70.0,1.0,446.0,7026.0,49.0,4.0,,,Mississippi,College Stats,6.7,6-0,226.0,4.49,36.5,19.0,120.0,,
2019,2,52,CIN,Drew Sample,TE,23,2024.0,0,0,3,6.0,6.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,100.0,730.0,4.0,1.0,,,Washington,College Stats,6.1,6-5,255.0,4.71,33.5,,115.0,7.15,4.31
2019,2,53,PHI,Miles Sanders,RB,22,2024.0,0,1,4,34.0,29.0,84.0,0.0,0.0,0.0,0.0,0.0,923.0,4345.0,23.0,175.0,1244.0,4.0,,,,Penn St.,College Stats,6.3,5-11,211.0,4.49,36.0,20.0,124.0,6.89,4.19
2019,2,55,HOU,Max Scharping,T,23,2024.0,0,0,3,18.0,16.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,Northern Illinois,College Stats,6.2,6-6,327.0,,28.0,27.0,108.0,7.77,4.69
2019,2,56,KAN,Mecole Hardman,WR,21,2024.0,0,1,0,23.0,23.0,80.0,0.0,0.0,0.0,0.0,0.0,26.0,190.0,3.0,178.0,2302.0,16.0,1.0,,,Georgia,College Stats,6.2,5-10,187.0,4.33,36.5,17.0,119.0,,
2019,2,58,DAL,Trysten Hill,DT,21,2024.0,0,0,0,5.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,1.5,Central Florida,College Stats,6.3,6-3,308.0,5.04,35.0,28.0,115.0,7.7,4.38
2019,2,59,IND,Parris Campbell,WR,22,2024.0,0,0,1,9.0,9.0,49.0,0.0,0.0,0.0,0.0,0.0,11.0,108.0,0.0,123.0,1117.0,6.0,1.0,,,Ohio St.,College Stats,6.7,6-0,205.0,4.31,40.0,11.0,135.0,,4.03
2019,2,60,LAC,Nasir Adderley,S,22,2022.0,0,0,3,13.0,13.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,3.0,0.5,Delaware,,6.3,6-0,206.0,,,,,,
2019,2,61,LAR,Taylor Rapp,S,21,2024.0,0,0,4,24.0,18.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,12.0,2.0,Washington,College Stats,6.3,6-0,208.0,,35.0,17.0,115.0,6.82,3.99
2019,2,62,ARI,Andy Isabella,WR,22,2023.0,0,0,0,4.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,33.0,447.0,3.0,3.0,,,Massachusetts,College Stats,6.1,5-9,188.0,4.31,36.5,15.0,121.0,6.95,4.15
2019,2,63,KAN,Juan Thornhill,S,23,2024.0,0,0,5,23.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,8.0,1.0,Virginia,College Stats,6.3,6-0,205.0,4.42,44.0,21.0,141.0,,
2019,2,64,SEA,D.K. Metcalf,WR,21,2024.0,0,2,6,51.0,51.0,97.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,438.0,6324.0,48.0,2.0,,,Mississippi,College Stats,6.8,6-3,228.0,4.33,40.5,27.0,134.0,7.38,4.5
2020,1,1,CIN,Joe Burrow,QB,23,2024.0,0,2,5,58.0,58.0,69.0,1748.0,2547.0,19001.0,140.0,46.0,225.0,806.0,12.0,0.0,0.0,0.0,1.0,,,LSU,College Stats,7.07,6-3,221.0,,,,,,
2020,1,2,WAS,Chase Young,DE,21,2024.0,0,1,1,23.0,20.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,,22.0,Ohio St.,College Stats,7.37,6-5,264.0,,,,,,
2020,1,3,DET,Jeff Okudah,CB,21,2024.0,0,0,2,10.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2.0,,Ohio St.,College Stats,7.15,6-1,205.0,4.48,41.0,11.0,135.0,,
2020,1,4,NYG,Andrew Thomas,T,21,2024.0,0,0,5,27.0,27.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,,,Georgia,College Stats,6.49,6-5,315.0,5.22,30.5,21.0,109.0,7.58,4.66
2020,1,5,MIA,Tua Tagovailoa,QB,22,2024.0,0,1,5,45.0,45.0,64.0,1387.0,2037.0,15506.0,100.0,44.0,153.0,430.0,6.0,0.0,0.0,0.0,,,,Alabama,College Stats,6.77,6-0,217.0,,,,,,
2020,1,6,LAC,Justin Herbert,QB,22,2024.0,0,1,5,64.0,64.0,79.0,1945.0,2926.0,21093.0,137.0,45.0,293.0,1217.0,13.0,3.0,0.0,0.0,2.0,,,Oregon,College Stats,6.45,6-6,236.0,4.68,35.5,,123.0,7.06,4.46
2020,1,7,CAR,Derrick Brown,DT,22,2024.0,0,1,4,28.0,28.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2.0,8.0,Auburn,College Stats,7.11,6-5,326.0,5.16,27.0,28.0,108.0,8.22,4.79
2020,1,8,ARI,Isaiah Simmons,LB,22,2024.0,0,0,2,20.0,17.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,5.0,8.5,Clemson,College Stats,7.03,6-4,238.0,4.39,39.0,,132.0,,
2020,1,9,JAX,C.J. Henderson,CB,21,2023.0,0,0,2,12.0,4.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,3.0,1.0,Florida,College Stats,6.72,6-1,204.0,4.39,37.5,20.0,127.0,,
2020,1,11,NYJ,Mekhi Becton,T,21,2024.0,0,0,3,15.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Louisville,College Stats,6.7,6-7,364.0,5.1,,23.0,,,
2020,1,12,LVR,Henry Ruggs III,WR,21,2021.0,0,0,1,8.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,65.0,0.0,50.0,921.0,4.0,,,,Alabama,College Stats,6.72,5-11,188.0,4.27,42.0,,131.0,,
2020,1,13,TAM,Tristan Wirfs,T,21,2024.0,2,4,5,58.0,58.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,,,Iowa,College Stats,6.48,6-5,320.0,4.85,36.5,24.0,121.0,7.65,4.68
2020,1,14,SFO,Javon Kinlaw,DT,22,2024.0,0,0,2,22.0,14.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,9.5,South Carolina,College Stats,6.5,6-5,324.0,,,,,,
2020,1,15,DEN,Jerry Jeudy,WR,21,2024.0,0,1,4,28.0,22.0,74.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,0.0,301.0,4282.0,15.0,1.0,,,Alabama,College Stats,6.77,6-1,193.0,4.45,35.0,,120.0,,4.53
2020,1,17,DAL,CeeDee Lamb,WR,21,2024.0,1,4,5,57.0,57.0,81.0,0.0,0.0,0.0,0.0,0.0,57.0,388.0,3.0,496.0,6339.0,38.0,4.0,,,Oklahoma,College Stats,6.81,6-2,198.0,4.5,34.5,11.0,124.0,,
2020,1,18,MIA,Austin Jackson,T,21,2024.0,0,0,4,23.0,23.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,USC,College Stats,6.34,6-5,322.0,5.07,31.0,27.0,115.0,7.95,
2020,1,19,LVR,Damon Arnette,CB,24,2021.0,0,0,0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,,Ohio St.,College Stats,6.1,6-0,195.0,4.56,,,,,
2020,1,20,JAX,K'Lavon Chaisson,DE,21,2024.0,0,0,0,10.0,7.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,10.0,LSU,College Stats,6.5,6-3,254.0,,,,,,
2020,1,21,PHI,Jalen Reagor,WR,21,2024.0,0,0,2,10.0,7.0,64.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,0.0,86.0,1037.0,4.0,3.0,,,TCU,College Stats,6.36,5-11,206.0,4.47,42.0,17.0,138.0,7.31,4.46
2020,1,22,MIN,Justin Jefferson,WR,21,2024.0,2,4,5,57.0,57.0,77.0,5.0,8.0,91.0,0.0,0.0,13.0,31.0,1.0,495.0,7432.0,40.0,2.0,,,LSU,College Stats,6.46,6-1,202.0,4.43,37.5,,126.0,,
