Draft_Year,Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Pass_Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TD,Receive_Rec,Receive_Yds,Receive_TD,Solo,Int,Sk,College_Univ,College Stats,Prospect_Grade,College Stats URL,,
2023,2,34,DET,Sam LaPorta,TE,22,2024,0,1,2,17,17,33,0,0,0,0,0,1,4,0,146,1615,17,,,,Iowa,College Stats,6.18,http://www.sports-reference.com/cfb/players/sam-laporta-1.html,,
2023,2,35,LVR,Michael Mayer,TE,22,2024,0,0,1,4,4,25,0,0,0,0,0,0,0,0,48,460,2,,,,Notre Dame,College Stats,6.44,http://www.sports-reference.com/cfb/players/michael-mayer-1.html,,
2023,2,36,LAR,Steve Avila,C,23,2024,0,0,1,12,12,27,0,0,0,0,0,0,0,0,0,0,0,,,,TCU,College Stats,6.3,http://www.sports-reference.com/cfb/players/esteban-avila-1.html,,
2023,2,37,SEA,Derick Hall,DE,22,2024,0,0,1,10,10,34,0,0,0,0,0,0,0,0,0,0,0,38,,8,Auburn,College Stats,6.37,http://www.sports-reference.com/cfb/players/derick-hall-1.html,,
2023,2,38,ATL,Matthew Bergeron,OL,23,2024,0,0,2,13,13,34,0,0,0,0,0,0,0,0,0,0,0,,,,Syracuse,College Stats,6.39,http://www.sports-reference.com/cfb/players/matthew-bergeron-2.html,,
2023,2,39,CAR,Jonathan Mingo,WR,22,2024,0,0,1,4,4,32,0,0,0,0,0,2,5,0,60,585,0,,,,Mississippi,College Stats,6.27,http://www.sports-reference.com/cfb/players/jonathan-mingo-1.html,,
2023,2,40,NOR,Isaiah Foskey,DL,22,2024,0,0,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,9,,,Notre Dame,College Stats,6.35,http://www.sports-reference.com/cfb/players/isaiah-foskey-1.html,,
2023,2,41,ARI,BJ Ojulari,DE,21,2023,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,23,,4,LSU,College Stats,6.35,http://www.sports-reference.com/cfb/players/bj-ojulari-1.html,,
2023,2,42,GNB,Luke Musgrave,TE,23,2024,0,0,1,3,3,18,0,0,0,0,0,0,0,0,41,397,1,,,,Oregon St.,College Stats,6.49,http://www.sports-reference.com/cfb/players/luke-musgrave-1.html,,
2023,2,43,NYJ,Joe Tippmann,OL,22,2024,0,0,2,11,11,33,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin,College Stats,6.35,http://www.sports-reference.com/cfb/players/joe-tippmann-1.html,,
2023,2,44,IND,Julius Brents,DB,23,2024,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,33,1,,Kansas St.,College Stats,6.28,http://www.sports-reference.com/cfb/players/julius-brents-1.html,,
2023,2,45,DET,Brian Branch,DB,21,2024,0,1,2,12,12,31,0,0,0,0,0,0,0,0,0,0,0,129,7,2,Alabama,College Stats,6.49,http://www.sports-reference.com/cfb/players/brian-branch-1.html,,
2023,2,46,NWE,Keion White,DL,24,2024,0,0,1,9,9,33,0,0,0,0,0,0,0,0,0,0,0,43,,6,Georgia Tech,College Stats,6.43,http://www.sports-reference.com/cfb/players/keion-white-1.html,,
2023,2,47,WAS,Quan Martin,DB,23,2024,0,0,1,7,7,32,0,0,0,0,0,0,0,0,0,0,0,78,3,1,Illinois,College Stats,6.22,http://www.sports-reference.com/cfb/players/jartavius-martin-1.html,,
2023,2,48,TAM,Cody Mauch,T,24,2024,0,0,2,15,15,34,0,0,0,0,0,0,0,0,0,0,0,,,,North Dakota St.,,6.36,,,
2023,2,49,PIT,Keeanu Benton,NT,22,2024,0,0,2,11,11,34,0,0,0,0,0,0,0,0,0,0,0,32,1,2,Wisconsin,College Stats,6.25,http://www.sports-reference.com/cfb/players/keeanu-benton-1.html,,
2023,2,50,GNB,Jayden Reed,WR,23,2024,0,0,1,18,18,33,0,0,0,0,0,31,282,3,119,1650,14,,,,Michigan St.,College Stats,5.98,http://www.sports-reference.com/cfb/players/jayden-reed-1.html,,
2023,2,51,MIA,Cam Smith,DB,22,2024,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,14,,,South Carolina,College Stats,6.27,http://www.sports-reference.com/cfb/players/cam-smith-3.html,,
2023,2,52,SEA,Zach Charbonnet,RB,22,2024,0,0,0,11,11,33,0,0,0,0,0,243,1031,9,75,549,1,1,,,UCLA,College Stats,6.23,http://www.sports-reference.com/cfb/players/zach-charbonnet-1.html,,
2023,2,53,CHI,Gervon Dexter,DL,21,2024,0,0,1,10,10,32,0,0,0,0,0,0,0,0,0,0,0,36,,7.5,Florida,College Stats,6,http://www.sports-reference.com/cfb/players/gervon-dexter-1.html,,
2023,2,54,LAC,Tuli Tuipulotu,DL,21,2024,0,0,2,11,11,34,0,0,0,0,0,0,0,0,0,0,0,63,,13,USC,College Stats,6.38,http://www.sports-reference.com/cfb/players/tuli-tuipulotu-1.html,,
2023,2,55,KAN,Rashee Rice,WR,23,2024,0,0,0,11,11,20,0,0,0,0,0,2,-2,0,103,1226,9,,,,SMU,College Stats,6,http://www.sports-reference.com/cfb/players/rashee-rice-1.html,,
2023,2,56,CHI,Tyrique Stevenson,CB,23,2024,0,0,2,12,12,32,0,0,0,0,0,0,0,0,0,0,0,116,6,,Miami (FL),College Stats,6.24,http://www.sports-reference.com/cfb/players/tyrique-stevenson-1.html,,
2023,2,57,NYG,John Michael Schmitz,OL,24,2024,0,0,2,9,9,28,0,0,0,0,0,0,0,0,0,0,0,,,,Minnesota,College Stats,6.41,http://www.sports-reference.com/cfb/players/john-michael-schmitz-1.html,,
2023,2,58,DAL,Luke Schoonmaker,TE,24,2024,0,0,0,3,3,34,0,0,0,0,0,0,0,0,35,306,3,5,,,Michigan,College Stats,6.36,http://www.sports-reference.com/cfb/players/luke-schoonmaker-1.html,,
2023,2,59,BUF,O'Cyrus Torrence,OL,23,2024,0,0,2,16,16,34,0,0,0,0,0,0,0,0,0,0,0,,,,Florida,College Stats,6.38,http://www.sports-reference.com/cfb/players/ocyrus-torrence-1.html,,
2023,2,60,CIN,DJ Turner,DB,22,2024,0,0,2,6,6,28,0,0,0,0,0,0,0,0,0,0,0,64,,1,Michigan,College Stats,6.41,http://www.sports-reference.com/cfb/players/dj-turner-3.html,,
2023,2,61,JAX,Brenton Strange,TE,22,2024,0,0,1,3,3,31,0,0,0,0,0,0,0,0,45,446,3,1,,,Penn St.,College Stats,6.21,http://www.sports-reference.com/cfb/players/brenton-strange-1.html,,
2023,2,62,HOU,Juice Scruggs,OL,23,2024,0,0,1,6,6,20,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,College Stats,6.21,http://www.sports-reference.com/cfb/players/juice-scruggs-1.html,,
2023,2,63,DEN,Marvin Mims,WR,21,2024,1,2,0,10,10,33,0,0,0,0,0,22,72,0,61,880,7,1,,,Oklahoma,College Stats,6.28,http://www.sports-reference.com/cfb/players/marvin-mims-1.html,,
2024,1,1,CHI,Caleb Williams,QB,22,2024,0,0,1,12,12,17,351,562,3541,20,6,81,489,0,0,0,0,,,,USC,College Stats,6.74,http://www.sports-reference.com/cfb/players/caleb-williams-3.html,,
2024,1,2,WAS,Jayden Daniels,QB,23,2024,0,1,1,20,20,17,331,480,3568,25,9,148,891,6,0,0,0,,,,LSU,College Stats,6.73,http://www.sports-reference.com/cfb/players/jayden-daniels-1.html,,
2024,1,3,NWE,Drake Maye,QB,22,2024,0,1,1,8,8,13,225,338,2276,15,10,54,421,2,0,0,0,,,,North Carolina,College Stats,6.5,http://www.sports-reference.com/cfb/players/drake-maye-1.html,,
2024,1,4,ARI,Marvin Harrison Jr.,WR,22,2024,0,0,1,8,8,17,0,0,0,0,0,0,0,0,62,885,8,,,,Ohio St.,College Stats,6.83,http://www.sports-reference.com/cfb/players/marvin-harrison-jr-1.html,,
2024,1,5,LAC,Joe Alt,OL,21,2024,0,0,1,8,8,16,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,College Stats,6.49,http://www.sports-reference.com/cfb/players/joe-alt-1.html,,
2024,1,6,NYG,Malik Nabers,WR,21,2024,0,1,1,9,9,15,0,1,0,0,0,5,2,0,109,1204,7,,,,LSU,College Stats,6.86,http://www.sports-reference.com/cfb/players/malik-nabers-1.html,,
2024,1,7,TEN,JC Latham,OL,21,2024,0,0,1,7,7,17,0,0,0,0,0,0,0,0,1,0,0,,,,Alabama,College Stats,6.71,http://www.sports-reference.com/cfb/players/jc-latham-1.html,,
2024,1,8,ATL,Michael Penix,QB,24,2024,0,0,0,2,2,5,61,105,775,3,3,7,11,1,0,0,0,,,,Washington,College Stats,6.25,http://www.sports-reference.com/cfb/players/michael-penix-jr-1.html,,
2024,1,9,CHI,Rome Odunze,WR,22,2024,0,0,1,6,6,17,0,0,0,0,0,3,15,0,54,734,3,,,,Washington,College Stats,6.74,http://www.sports-reference.com/cfb/players/rome-odunze-1.html,,
2024,1,10,MIN,J.J. McCarthy,QB,21,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats,6.4,http://www.sports-reference.com/cfb/players/jj-mccarthy-1.html,,
2024,1,11,NYJ,Olumuyiwa Fashanu,OL,21,2024,0,0,0,4,4,15,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,College Stats,6.45,http://www.sports-reference.com/cfb/players/olu-fashanu-1.html,,
2024,1,12,DEN,Bo Nix,QB,24,2024,0,0,1,13,13,17,376,567,3775,29,12,92,430,4,1,2,1,,,,Oregon,College Stats,6.39,http://www.sports-reference.com/cfb/players/bo-nix-1.html,,
2024,1,13,LVR,Brock Bowers,TE,21,2024,1,1,1,9,9,17,0,0,0,0,0,5,13,0,112,1194,5,,,,Georgia,College Stats,6.71,http://www.sports-reference.com/cfb/players/brock-bowers-1.html,,
2024,1,14,NOR,Taliese Fuaga,OL,22,2024,0,0,1,8,8,17,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon St.,College Stats,6.48,http://www.sports-reference.com/cfb/players/taliese-fuaga-1.html,,
2024,1,15,IND,Laiatu Latu,DL,23,2024,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,16,,4,UCLA,College Stats,6.5,http://www.sports-reference.com/cfb/players/laiatu-latu-1.html,,
2024,1,16,SEA,Byron Murphy,DL,21,2024,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,0,0,12,,0.5,Texas,College Stats,6.48,http://www.sports-reference.com/cfb/players/byron-murphy-ii-1.html,,
2024,1,17,MIN,Dallas Turner,LB,21,2024,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,12,1,3,Alabama,College Stats,6.72,http://www.sports-reference.com/cfb/players/dallas-turner-1.html,,
2024,1,18,CIN,Amarius Mims,OL,21,2024,0,0,1,8,8,15,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats,6.42,http://www.sports-reference.com/cfb/players/amarius-mims-1.html,,
2024,1,19,LAR,Jared Verse,DL,23,2024,0,1,1,10,10,17,0,0,0,0,0,0,0,0,0,0,0,36,,4.5,Florida St.,College Stats,6.73,http://www.sports-reference.com/cfb/players/jared-verse-1.html,,
2024,1,20,PIT,Troy Fautanu,OL,23,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Washington,College Stats,6.47,http://www.sports-reference.com/cfb/players/troy-fautanu-1.html,,
2024,1,21,MIA,Chop Robinson,DE,21,2024,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,16,,6,Penn St.,College Stats,6.5,http://www.sports-reference.com/cfb/players/demeioun-robinson-1.html,,
2024,1,22,PHI,Quinyon Mitchell,CB,23,2024,0,0,1,6,6,16,0,0,0,0,0,0,0,0,0,0,0,37,,,Toledo,College Stats,6.47,http://www.sports-reference.com/cfb/players/quinyon-mitchell-1.html,,
2024,1,23,JAX,Brian Thomas,WR,21,2024,0,1,1,11,11,17,0,0,0,0,0,6,48,0,87,1282,10,,,,LSU,College Stats,6.47,http://www.sports-reference.com/cfb/players/brian-thomas-jr-1.html,,
2024,1,24,DET,Terrion Arnold,DB,21,2024,0,0,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,47,,,Alabama,College Stats,6.45,http://www.sports-reference.com/cfb/players/terrion-arnold-1.html,,
2024,1,25,GNB,Jordan Morgan,OL,23,2024,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,Arizona,College Stats,6.36,http://www.sports-reference.com/cfb/players/jordan-morgan-3.html,,
2024,1,26,TAM,Graham Barton,OL,22,2024,0,0,1,8,8,16,0,0,0,0,0,0,0,0,0,0,0,,,,Duke,College Stats,6.46,http://www.sports-reference.com/cfb/players/graham-barton-1.html,,
2024,1,27,ARI,Darius Robinson,DL,22,2024,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,,1,Missouri,College Stats,6.37,http://www.sports-reference.com/cfb/players/darius-robinson-2.html,,
2024,1,28,KAN,Xavier Worthy,WR,21,2024,0,0,1,7,7,17,0,0,0,0,0,20,104,3,59,638,6,,,,Texas,College Stats,6.29,http://www.sports-reference.com/cfb/players/xavier-worthy-1.html,,
2024,1,29,DAL,Tyler Guyton,OL,23,2024,0,0,1,4,4,15,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma,College Stats,6.41,http://www.sports-reference.com/cfb/players/tyler-guyton-1.html,,
2024,1,30,BAL,Nate Wiggins,CB,21,2024,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,25,1,,Clemson,College Stats,6.43,http://www.sports-reference.com/cfb/players/nate-wiggins-1.html,,
2024,1,31,SFO,Ricky Pearsall,WR,23,2024,0,0,0,3,3,11,0,1,0,0,0,3,45,0,31,400,3,,,,Florida,College Stats,6.32,http://www.sports-reference.com/cfb/players/ricky-pearsall-1.html,,
2024,1,32,CAR,Xavier Legette,WR,23,2024,0,0,1,5,5,16,0,0,0,0,0,6,24,0,49,497,4,,,,South Carolina,College Stats,6.26,http://www.sports-reference.com/cfb/players/xavier-legette-1.html,,
2024,2,33,BUF,Keon Coleman,WR,21,2024,0,0,1,7,7,13,0,0,0,0,0,1,9,0,29,556,4,,,,Florida St.,College Stats,6.25,http://www.sports-reference.com/cfb/players/keon-coleman-1.html,,
2024,2,34,LAC,Ladd McConkey,WR,22,2024,0,0,1,11,11,16,0,0,0,0,0,0,0,0,82,1149,7,,,,Georgia,College Stats,6.4,http://www.sports-reference.com/cfb/players/ladd-mcconkey-1.html,,
2024,2,35,ATL,Ruke Orhorhoro,DT,22,2024,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,4,,,Clemson,College Stats,6.25,http://www.sports-reference.com/cfb/players/ruke-orhorhoro-1.html,,
2024,2,36,WAS,Jer'Zhan Newton,DL,22,2024,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,19,,2,Illinois,College Stats,6.36,http://www.sports-reference.com/cfb/players/jerzhan-newton-1.html,,
2024,2,37,NWE,Ja'Lynn Polk,WR,22,2024,0,0,1,1,1,15,0,0,0,0,0,1,0,0,12,87,2,,,,Washington,College Stats,6.21,http://www.sports-reference.com/cfb/players/jalynn-polk-1.html,,
2024,2,38,TEN,T'Vondre Sweat,DL,23,2024,0,0,1,7,7,17,0,0,0,0,0,0,0,0,0,0,0,22,,1,Texas,College Stats,6.38,http://www.sports-reference.com/cfb/players/tvondre-sweat-1.html,,
2024,2,39,LAR,Braden Fiske,DL,24,2024,0,0,0,5,5,17,0,0,0,0,0,0,0,0,0,0,0,20,,8.5,Florida St.,College Stats,6.34,http://www.sports-reference.com/cfb/players/braden-fiske-1.html,,
2024,2,40,PHI,Cooper DeJean,DB,21,2024,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,38,,0.5,Iowa,College Stats,6.36,http://www.sports-reference.com/cfb/players/cooper-dejean-1.html,,
2024,2,41,NOR,Kool-Aid McKinstry,DB,21,2024,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,32,,,Alabama,College Stats,6.39,http://www.sports-reference.com/cfb/players/kool-aid-mckinstry-1.html,,
2024,2,42,HOU,Kamari Lassiter,DB,21,2024,0,0,1,5,5,14,0,0,0,0,0,0,0,0,0,0,0,42,3,,Georgia,College Stats,6.22,http://www.sports-reference.com/cfb/players/kamari-lassiter-1.html,,
2024,2,43,ARI,Max Melton,DB,22,2024,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,36,,,Rutgers,College Stats,6.24,http://www.sports-reference.com/cfb/players/max-melton-1.html,,
2024,2,44,LVR,Jackson Powers-Johnson,OL,21,2024,0,0,1,4,4,15,0,0,0,0,0,0,0,0,0,0,0,,,,Oregon,College Stats,6.36,http://www.sports-reference.com/cfb/players/jackson-powers-johnson-1.html,,
2024,2,45,GNB,Edgerrin Cooper,LB,22,2024,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,57,1,3.5,Texas A&M,College Stats,6.28,http://www.sports-reference.com/cfb/players/edgerrin-cooper-1.html,,
2024,2,46,CAR,Jonathon Brooks,RB,21,2024,0,0,0,0,0,3,0,0,0,0,0,9,22,0,3,23,0,,,,Texas,College Stats,6.38,http://www.sports-reference.com/cfb/players/jonathon-brooks-1.html,,
2024,2,47,NYG,Tyler Nubin,DB,23,2024,0,0,1,5,5,13,0,0,0,0,0,0,0,0,0,0,0,57,,,Minnesota,College Stats,6.33,http://www.sports-reference.com/cfb/players/tyler-nubin-1.html,,
2024,2,48,JAX,Maason Smith,DT,21,2024,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,10,,3,LSU,College Stats,6.11,http://www.sports-reference.com/cfb/players/maason-smith-1.html,,
2024,2,49,CIN,Kris Jenkins,DL,22,2024,0,0,0,4,4,15,0,0,0,0,0,0,0,0,0,0,0,10,,3,Michigan,College Stats,6.3,http://www.sports-reference.com/cfb/players/kris-jenkins-1.html,,
2024,2,50,WAS,Mike Sainristil,DB,23,2024,0,0,1,5,5,17,0,0,0,0,0,0,0,0,0,0,0,62,2,,Michigan,College Stats,6.24,http://www.sports-reference.com/cfb/players/mike-sainristil-1.html,,
2024,2,51,PIT,Zach Frazier,OL,23,2024,0,0,1,6,6,15,0,0,0,0,0,0,0,0,0,-2,0,,,,West Virginia,College Stats,6.16,http://www.sports-reference.com/cfb/players/zach-frazier-1.html,,
2024,2,52,IND,Adonai Mitchell,WR,21,2024,0,0,1,3,3,17,1,1,24,0,0,4,6,0,23,312,0,,,,Texas,College Stats,6.35,http://www.sports-reference.com/cfb/players/adonai-mitchell-1.html,,
2024,2,53,WAS,Ben Sinnott,TE,22,2024,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,28,1,2,,,Kansas St.,College Stats,6.13,http://www.sports-reference.com/cfb/players/ben-sinnott-1.html,,
2024,2,54,CLE,Michael Hall,DT,21,2024,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,8,,1,Ohio St.,College Stats,6.28,http://www.sports-reference.com/cfb/players/michael-hall-jr-1.html,,
2024,2,55,MIA,Patrick Paul,OL,22,2024,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,,,,Houston,College Stats,6.22,http://www.sports-reference.com/cfb/players/patrick-paul-1.html,,
2024,2,56,DAL,Marshawn Kneeland,DL,23,2024,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,9,,,Western Michigan,College Stats,6.16,http://www.sports-reference.com/cfb/players/marshawn-kneeland-1.html,,
2024,2,57,TAM,Chris Braswell,LB,22,2024,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,11,,1.5,Alabama,College Stats,6.25,http://www.sports-reference.com/cfb/players/chris-braswell-1.html,,
2024,2,58,GNB,Javon Bullard,DB,22,2024,0,0,1,4,4,15,0,0,0,0,0,0,0,0,0,0,0,61,,,Georgia,College Stats,6.25,http://www.sports-reference.com/cfb/players/javon-bullard-1.html,,
2024,2,59,HOU,Blake Fisher,OL,21,2024,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,,,,Notre Dame,College Stats,6.26,http://www.sports-reference.com/cfb/players/blake-fisher-1.html,,
2024,2,60,BUF,Cole Bishop,SAF,21,2024,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,25,,,Utah,College Stats,6.2,http://www.sports-reference.com/cfb/players/cole-bishop-1.html,,
2024,2,61,DET,Ennis Rakestraw,DB,22,2024,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,,,Missouri,College Stats,6.35,http://www.sports-reference.com/cfb/players/ennis-rakestraw-jr-1.html,,
2024,2,62,BAL,Roger Rosengarten,OL,22,2024,0,0,1,8,8,17,0,0,0,0,0,0,0,0,0,0,0,,,,Washington,College Stats,6.15,http://www.sports-reference.com/cfb/players/roger-rosengarten-1.html,,
2024,2,63,KAN,Kingsley Suamataia,OL,21,2024,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,,,,BYU,College Stats,6.17,http://www.sports-reference.com/cfb/players/kingsley-suamataia-1.html,,
2024,2,64,SFO,Renardo Green,DB,23,2024,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,41,1,,Florida St.,,6.34,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
